2026-07-29 11:53:21,967 | INFO | 40: 'Transferred Out Date'
2026-07-29 11:53:21,967 | INFO | 41: 'Patient Transferred In'
2026-07-29 11:53:21,967 | INFO | 42: 'Transferred In Date'
2026-07-29 11:53:21,967 | INFO | Cleaning data columns...
2026-07-29 11:53:21,970 | INFO | Dataset columns after cleaning:
2026-07-29 11:53:21,970 | INFO | 'State'
2026-07-29 11:53:21,971 | INFO | 'LGA'
2026-07-29 11:53:21,971 | INFO | 'Sex'
2026-07-29 11:53:21,971 | INFO | 'Patient Number'
2026-07-29 11:53:21,971 | INFO | 'Date Of Birth'
2026-07-29 11:53:21,971 | INFO | 'Age at ART Initiation'
2026-07-29 11:53:21,972 | INFO | 'Current Age'
2026-07-29 11:53:21,972 | INFO | 'ART Start Date'
2026-07-29 11:53:21,972 | INFO | 'Last Drug Pickup date'
2026-07-29 11:53:21,972 | INFO | 'Last Drug Pickup date Q1'
2026-07-29 11:53:21,973 | INFO | 'Last Drug Pickup date Q2'
2026-07-29 11:53:21,973 | INFO | 'Last Drug Pickup date Q3'
2026-07-29 11:53:21,973 | INFO | 'Last Drug Pickup date Q4'
2026-07-29 11:53:21,973 | INFO | 'Last Regimen'
2026-07-29 11:53:21,973 | INFO | 'Last Clinic Visit Date'
2026-07-29 11:53:21,973 | INFO | 'Days Of ARV Refill'
2026-07-29 11:53:21,974 | INFO | 'Pregnancy Status'
2026-07-29 11:53:21,974 | INFO | 'Current Viral Load'
2026-07-29 11:53:21,974 | INFO | 'Date Of Current Viral Load'
2026-07-29 11:53:21,974 | INFO | 'Current Viral Load Q1'
2026-07-29 11:53:21,974 | INFO | 'Date Of Current Viral Load Q1'
2026-07-29 11:53:21,974 | INFO | 'Current Viral Load Q2'
2026-07-29 11:53:21,975 | INFO | 'Date Of Current Viral Load Q2'
2026-07-29 11:53:21,975 | INFO | 'Current Viral Load Q3'
2026-07-29 11:53:21,975 | INFO | 'Date Of Current Viral Load Q3'
2026-07-29 11:53:21,975 | INFO | 'Current Viral Load Q4'
2026-07-29 11:53:21,975 | INFO | 'Date Of Current Viral Load Q4'
2026-07-29 11:53:21,975 | INFO | 'Current Status (28 Days)'
2026-07-29 11:53:21,976 | INFO | 'Current Status (90 Days)'
2026-07-29 11:53:21,976 | INFO | 'Current Status Q1 (28 Days)'
2026-07-29 11:53:21,976 | INFO | 'Current Status Q1 (90 Days)'
2026-07-29 11:53:21,976 | INFO | 'Current Status Q2 (28 Days)'
2026-07-29 11:53:21,976 | INFO | 'Current Status Q2 (90 Days)'
2026-07-29 11:53:21,976 | INFO | 'Current Status Q3 (28 Days)'
2026-07-29 11:53:21,977 | INFO | 'Current Status Q3 (90 Days)'
2026-07-29 11:53:21,977 | INFO | 'Current Status Q4 (28 Days)'
2026-07-29 11:53:21,977 | INFO | 'Current Status Q4 (90 Days)'
2026-07-29 11:53:21,977 | INFO | 'Patient Has Died'
2026-07-29 11:53:21,977 | INFO | 'Patient Deceased Date'
2026-07-29 11:53:21,977 | INFO | 'Patient Transferred Out'
2026-07-29 11:53:21,978 | INFO | 'Transferred Out Date'
2026-07-29 11:53:21,978 | INFO | 'Patient Transferred In'
2026-07-29 11:53:21,978 | INFO | 'Transferred In Date'
2026-07-29 11:53:21,978 | INFO | Dataset loaded successfully (304,273 rows × 43 columns).
2026-07-29 11:53:21,978 | INFO | ============================================================
2026-07-29 11:53:21,978 | INFO | RUNNING DATASET VALIDATION
2026-07-29 11:53:21,978 | INFO | ============================================================
2026-07-29 11:53:21,978 | INFO | Checking required columns...
2026-07-29 11:53:21,979 | INFO | Required columns verified.
2026-07-29 11:53:21,985 | INFO | Duplicate Patient Numbers: 0
2026-07-29 11:53:22,080 | INFO | Negative Age at ART Initiation values: 50
